CAMIS,Now_Crit,CUISINE,BORO,ZIPCODE,CBoard,Past_Crit
50110212,True,Not Listed/Not Applicable,Manhattan,10002.0,103.0,False
50110216,True,Bagels/Pretzels,Queens,11372.0,404.0,True
50110224,True,Tex-Mex,Brooklyn,11221.0,304.0,True
50110225,True,American,Queens,11106.0,401.0,False
50110227,True,Pizza,Queens,11104.0,402.0,True
50110228,True,Chinese,Bronx,10462.0,209.0,True
50110249,True,American,Manhattan,10038.0,101.0,True
50110250,True,American,Manhattan,10020.0,105.0,False
50110251,True,Latin American,Queens,11372.0,403.0,True
50110252,False,Bagels/Pretzels,Brooklyn,11231.0,306.0,True
50110260,True,Pizza,Manhattan,10011.0,104.0,True
50110265,True,Pizza,Brooklyn,11211.0,301.0,False
50110272,False,New American,Manhattan,10014.0,102.0,False
50110275,True,American,Manhattan,10003.0,103.0,True
50110276,True,Italian,Manhattan,10003.0,103.0,False
50110277,True,Japanese,Manhattan,10017.0,105.0,True
50110281,True,Donuts,Bronx,10452.0,204.0,False
50110282,True,Caribbean,Bronx,10461.0,210.0,False
50110288,True,Mexican,Brooklyn,11222.0,301.0,False
50110293,True,Italian,Manhattan,10014.0,102.0,False
50110300,True,Chinese,Brooklyn,11220.0,307.0,False
50110301,True,Indian,Queens,11426.0,413.0,True
50110305,True,Vegan,Brooklyn,11238.0,308.0,False
50110325,True,Coffee/Tea,Brooklyn,11249.0,301.0,True
50110341,True,Italian,Manhattan,10019.0,105.0,False
50110342,True,Pizza,Queens,11434.0,413.0,True
50110343,True,Mexican,Manhattan,10012.0,102.0,True
50110344,True,Chinese,Brooklyn,11233.0,316.0,True
50110370,True,Korean,Brooklyn,11205.0,302.0,True
50110379,True,Barbecue,Queens,11354.0,407.0,True
50110384,True,Chinese,Queens,11354.0,407.0,True
50110401,True,Pizza,Manhattan,10010.0,105.0,True
50110408,True,Pizza,Queens,11420.0,410.0,False
50110424,True,Pizza,Brooklyn,11226.0,317.0,True
50110438,True,Frozen Desserts,Staten Island,10306.0,502.0,True
50110445,True,Chinese,Manhattan,10017.0,105.0,True
50110448,True,Spanish,Brooklyn,11224.0,313.0,True
50110450,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11217.0,302.0,True
50110452,True,Coffee/Tea,Queens,11694.0,414.0,False
50110453,False,Donuts,Manhattan,10040.0,112.0,False
50110456,True,Mexican,Brooklyn,11222.0,301.0,False
50110457,True,Bakery Products/Desserts,Queens,11368.0,404.0,True
50110459,True,Chicken,Brooklyn,11224.0,313.0,False
50110461,True,Mexican,Queens,11103.0,401.0,True
50110466,True,Asian/Asian Fusion,Manhattan,10017.0,106.0,False
50110467,True,Hotdogs,Manhattan,10031.0,109.0,True
50110468,True,Tex-Mex,Manhattan,10012.0,102.0,True
50110472,True,Chicken,Brooklyn,11203.0,309.0,True
50110473,True,Coffee/Tea,Manhattan,10013.0,102.0,True
50110474,True,Pizza,Brooklyn,11214.0,313.0,True
50110486,True,Caribbean,Queens,11419.0,410.0,True
50110487,True,Coffee/Tea,Manhattan,10012.0,102.0,True
50110489,True,Indian,Queens,11101.0,402.0,False
50110490,True,Coffee/Tea,Brooklyn,11213.0,308.0,True
50110494,True,Chinese,Brooklyn,11220.0,312.0,True
50110495,True,Chinese,Brooklyn,11220.0,307.0,True
50110526,True,Thai,Brooklyn,11201.0,302.0,True
50110529,False,Jewish/Kosher,Brooklyn,11213.0,309.0,True
50110531,True,Pizza,Brooklyn,11224.0,313.0,False
50110540,True,Mexican,Manhattan,10003.0,103.0,True
50110554,True,Latin American,Bronx,10472.0,209.0,False
50110563,True,Indian,Manhattan,10016.0,105.0,True
50110564,True,Thai,Brooklyn,11237.0,304.0,False
50110565,True,Coffee/Tea,Queens,11104.0,402.0,True
50110573,False,Pizza,Manhattan,10032.0,112.0,True
50110594,True,Seafood,Manhattan,10014.0,102.0,True
50110595,False,Coffee/Tea,Staten Island,10310.0,501.0,False
50110596,True,"Juice, Smoothies, Fruit Salads",Queens,11385.0,405.0,False
50110602,True,Bakery Products/Desserts,Manhattan,10010.0,105.0,True
50110603,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10017.0,105.0,False
50110606,True,Spanish,Queens,11423.0,412.0,True
50110607,True,Japanese,Manhattan,10019.0,105.0,True
50110619,True,Bottled Beverages,Manhattan,10018.0,105.0,False
50110621,True,Spanish,Brooklyn,11232.0,307.0,True
50110625,True,Other,Manhattan,10011.0,104.0,False
50110632,True,Italian,Manhattan,10035.0,111.0,False
50110635,True,Coffee/Tea,Manhattan,10012.0,102.0,False
50110649,True,Mediterranean,Queens,11375.0,406.0,False
50110658,True,Latin American,Bronx,10463.0,208.0,True
50110659,True,Pizza,Brooklyn,11230.0,314.0,True
50110660,False,Japanese,Manhattan,10019.0,105.0,True
50110682,True,Indian,Manhattan,10022.0,106.0,False
50110683,True,Spanish,Queens,11372.0,403.0,False
50110690,True,Coffee/Tea,Manhattan,10002.0,103.0,False
50110700,True,"Juice, Smoothies, Fruit Salads",Bronx,10475.0,210.0,False
50110701,True,Korean,Queens,11355.0,407.0,True
50110703,True,Sandwiches,Brooklyn,11211.0,301.0,True
50110704,True,Soul Food,Brooklyn,11225.0,309.0,False
50110709,False,Coffee/Tea,Manhattan,10028.0,108.0,True
50110715,True,Asian/Asian Fusion,Manhattan,10038.0,101.0,True
50110716,True,Irish,Manhattan,10018.0,105.0,False
50110719,True,Thai,Manhattan,10001.0,105.0,False
50110720,True,Japanese,Manhattan,10128.0,108.0,False
50110721,False,Mexican,Manhattan,10011.0,105.0,False
50110733,True,"Juice, Smoothies, Fruit Salads",Manhattan,10019.0,104.0,False
50110736,True,American,Bronx,10452.0,204.0,False
50110738,True,Korean,Brooklyn,11211.0,301.0,False
50110741,False,Japanese,Manhattan,10001.0,105.0,True
50110743,True,Asian/Asian Fusion,Brooklyn,11217.0,306.0,True
50110744,True,Seafood,Bronx,10468.0,207.0,False
50110747,True,Chinese,Queens,11432.0,408.0,True
50110752,True,Bakery Products/Desserts,Manhattan,10012.0,102.0,True
50110783,True,Hamburgers,Staten Island,10301.0,501.0,True
50110784,True,"Juice, Smoothies, Fruit Salads",Bronx,11691.0,414.0,False
50110791,True,Coffee/Tea,Brooklyn,11201.0,302.0,True
50110795,True,Chicken,Brooklyn,11212.0,316.0,True
50110813,True,Coffee/Tea,Manhattan,10029.0,111.0,True
50110816,True,American,Brooklyn,11222.0,301.0,False
50110819,False,Bakery Products/Desserts,Manhattan,10038.0,101.0,True
50110842,True,Mediterranean,Brooklyn,11217.0,306.0,True
50110843,True,Steakhouse,Brooklyn,11211.0,301.0,False
50110844,True,Chinese,Manhattan,10011.0,102.0,True
50110853,True,Other,Brooklyn,11224.0,313.0,False
50110856,False,Chinese,Manhattan,10001.0,105.0,True
50110861,True,Coffee/Tea,Queens,11105.0,401.0,True
50110862,True,Pancakes/Waffles,Bronx,10451.0,201.0,False
50110863,False,American,Manhattan,10001.0,105.0,False
50110868,True,Seafood,Brooklyn,11232.0,307.0,True
50110878,True,Latin American,Queens,11435.0,412.0,False
50110881,True,American,Manhattan,10003.0,103.0,False
50110882,True,Other,Brooklyn,11224.0,313.0,False
50110883,True,Pizza,Manhattan,10065.0,108.0,True
50110884,True,American,Brooklyn,11232.0,307.0,True
50110890,True,Japanese,Queens,11104.0,402.0,True
50110895,True,Other,Manhattan,10024.0,107.0,False
50110898,True,Other,Brooklyn,11224.0,313.0,False
50110899,True,Frozen Desserts,Brooklyn,11226.0,309.0,True
50110903,True,Caribbean,Bronx,10469.0,212.0,False
50110906,False,Coffee/Tea,Manhattan,10012.0,102.0,True
50110912,True,Frozen Desserts,Queens,11103.0,401.0,True
50110925,True,Coffee/Tea,Queens,11104.0,402.0,True
50110934,False,Chinese,Queens,11355.0,407.0,True
50110936,True,Caribbean,Bronx,10466.0,212.0,False
50110938,True,Latin American,Brooklyn,11220.0,307.0,True
50110947,False,Salads,Manhattan,10019.0,105.0,True
50110951,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11201.0,302.0,True
50110965,True,American,Queens,11101.0,402.0,True
50110966,False,Soul Food,Brooklyn,11201.0,302.0,True
50110968,True,"Juice, Smoothies, Fruit Salads",Manhattan,10024.0,107.0,True
50110979,True,Asian/Asian Fusion,Manhattan,10003.0,103.0,False
50110981,True,Caribbean,Brooklyn,11203.0,317.0,False
50110984,False,Donuts,Queens,11375.0,406.0,False
50110986,True,Tex-Mex,Queens,11103.0,401.0,False
50111007,True,Pizza,Staten Island,10314.0,501.0,False
50111015,True,Latin American,Queens,11369.0,403.0,False
50111017,True,American,Queens,11104.0,402.0,False
50111021,True,Bakery Products/Desserts,Bronx,10468.0,205.0,True
50111042,True,Coffee/Tea,Brooklyn,11217.0,302.0,True
50111046,True,American,Brooklyn,11211.0,301.0,True
50111065,True,Latin American,Bronx,10461.0,210.0,True
50111066,True,"Juice, Smoothies, Fruit Salads",Queens,11104.0,402.0,True
50111068,False,Mexican,Manhattan,10029.0,111.0,False
50111071,True,Vegetarian,Manhattan,10001.0,105.0,False
50111072,True,Chinese,Queens,11355.0,407.0,False
50111076,True,Hotdogs,Manhattan,10012.0,102.0,True
50111078,True,Spanish,Queens,11368.0,403.0,False
50111079,True,American,Queens,11422.0,413.0,False
50111080,True,Japanese,Manhattan,10032.0,112.0,True
50111081,True,American,Manhattan,10038.0,101.0,True
50111085,True,Spanish,Queens,11368.0,404.0,False
50111090,True,American,Manhattan,11691.0,414.0,False
50111092,True,American,Manhattan,10013.0,101.0,False
50111094,True,Bakery Products/Desserts,Staten Island,10314.0,502.0,True
50111099,False,Other,Queens,11436.0,412.0,True
50111102,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10128.0,108.0,True
50111113,True,Chinese,Queens,11385.0,405.0,True
50111125,True,American,Manhattan,10004.0,101.0,True
50111132,True,Italian,Brooklyn,11219.0,310.0,True
50111134,True,Bakery Products/Desserts,Bronx,10459.0,202.0,True
50111137,True,Pizza,Bronx,10465.0,210.0,False
50111138,True,Pizza,Queens,11101.0,402.0,False
50111139,False,Other,Manhattan,10010.0,105.0,False
50111144,True,Asian/Asian Fusion,Manhattan,10003.0,103.0,False
50111147,False,"Juice, Smoothies, Fruit Salads",Queens,11385.0,405.0,True
50111148,True,Sandwiches,Brooklyn,11215.0,306.0,True
50111156,True,French,Manhattan,10012.0,102.0,True
50111157,True,Japanese,Manhattan,10009.0,103.0,False
50111168,False,Eastern European,Brooklyn,11214.0,311.0,True
50111171,True,Mexican,Brooklyn,11220.0,307.0,True
50111177,False,Sandwiches,Brooklyn,11209.0,310.0,True
50111180,False,Pizza,Queens,11103.0,401.0,True
50111188,True,American,Manhattan,10001.0,104.0,True
50111191,True,Australian,Manhattan,10013.0,101.0,True
50111193,False,American,Manhattan,10016.0,106.0,False
50111196,True,Coffee/Tea,Staten Island,10314.0,502.0,True
50111197,True,Pizza,Manhattan,10065.0,108.0,True
50111210,True,Pizza,Queens,11364.0,411.0,True
50111220,True,Bakery Products/Desserts,Brooklyn,11208.0,305.0,True
50111231,True,Bottled Beverages,Manhattan,10009.0,103.0,False
50111234,True,American,Queens,11370.0,403.0,True
50111235,True,American,Queens,11104.0,402.0,True
50111237,False,Asian/Asian Fusion,Brooklyn,11232.0,307.0,False
50111241,True,Other,Brooklyn,11201.0,302.0,True
50111245,True,Other,Bronx,10461.0,210.0,True
50111246,True,Pizza,Bronx,10455.0,202.0,True
50111260,True,Italian,Manhattan,10075.0,108.0,False
50111261,True,Pizza,Bronx,10458.0,206.0,True
50111267,True,American,Manhattan,10014.0,102.0,True
50111268,True,Coffee/Tea,Manhattan,10011.0,102.0,True
50111275,True,Pizza,Bronx,10461.0,210.0,False
50111280,False,Coffee/Tea,Manhattan,10025.0,107.0,True
50111282,True,Chinese,Manhattan,10032.0,112.0,False
50111283,False,Spanish,Brooklyn,11220.0,307.0,True
50111292,True,French,Brooklyn,11211.0,301.0,True
50111296,True,Chinese,Manhattan,10013.0,103.0,True
50111304,True,Chinese,Queens,11354.0,407.0,True
50111305,False,Caribbean,Queens,11691.0,414.0,False
50111306,True,Chinese,Queens,11361.0,411.0,True
50111308,True,Coffee/Tea,Manhattan,10001.0,105.0,True
50111311,True,Mexican,Manhattan,11691.0,414.0,False
50111322,False,American,Manhattan,10024.0,107.0,True
50111328,False,Other,Manhattan,10018.0,105.0,False
50111329,True,French,Manhattan,10019.0,105.0,False
50111333,True,Bakery Products/Desserts,Brooklyn,11235.0,315.0,True
50111343,True,Mexican,Manhattan,10065.0,108.0,False
50111344,True,Chicken,Bronx,10467.0,207.0,False
50111347,True,Coffee/Tea,Brooklyn,11215.0,307.0,True
50111348,True,Other,Brooklyn,11217.0,302.0,False
50111349,True,Indian,Queens,11418.0,409.0,False
50111354,False,Latin American,Queens,11361.0,411.0,False
50111364,True,Chinese,Brooklyn,11232.0,307.0,True
50111366,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11236.0,318.0,False
50111367,True,Seafood,Manhattan,10025.0,107.0,False
50111368,True,"Juice, Smoothies, Fruit Salads",Manhattan,10029.0,111.0,True
50111382,True,Coffee/Tea,Brooklyn,11220.0,312.0,True
50111385,True,Coffee/Tea,Manhattan,11691.0,414.0,False
50111392,True,Indian,Queens,11103.0,401.0,False
50111394,True,Thai,Queens,11385.0,405.0,True
50111426,False,African,Bronx,10456.0,203.0,False
50111432,True,Chinese,Brooklyn,11204.0,311.0,True
50111435,True,Bakery Products/Desserts,Manhattan,10013.0,103.0,True
50111440,True,Coffee/Tea,Queens,11363.0,411.0,True
50111445,True,Chinese,Brooklyn,11226.0,317.0,True
50111446,False,Seafood,Brooklyn,11224.0,313.0,False
50111450,True,Chicken,Bronx,10471.0,208.0,True
50111451,True,American,Manhattan,10004.0,101.0,True
50111459,True,American,Queens,11356.0,407.0,True
50111462,True,Pizza,Bronx,10467.0,207.0,False
50111464,True,Chinese,Manhattan,10128.0,108.0,True
50111469,True,Mexican,Brooklyn,11211.0,301.0,True
50111475,True,Coffee/Tea,Queens,11354.0,407.0,True
50111484,True,Mexican,Queens,11102.0,401.0,False
50111487,True,Japanese,Brooklyn,11220.0,310.0,False
50111489,True,Pizza,Brooklyn,11207.0,305.0,True
50111494,True,American,Brooklyn,11217.0,306.0,True
50111496,True,American,Manhattan,10014.0,102.0,False
50111498,True,Chinese,Queens,11354.0,407.0,True
50111502,True,Chinese,Staten Island,10301.0,501.0,True
50111505,True,Spanish,Bronx,10452.0,205.0,True
50111522,True,Coffee/Tea,Brooklyn,11201.0,302.0,True
50111536,True,Vegetarian,Brooklyn,11211.0,301.0,True
50111537,True,Other,Manhattan,10018.0,105.0,True
50111539,True,Coffee/Tea,Manhattan,10004.0,101.0,True
50111541,True,Vegan,Manhattan,10012.0,102.0,True
50111542,True,Vegetarian,Manhattan,10012.0,102.0,False
50111544,True,American,Manhattan,10022.0,105.0,False
50111549,False,"Juice, Smoothies, Fruit Salads",Bronx,10475.0,210.0,False
50111555,True,American,Queens,11105.0,401.0,True
50111561,True,Bakery Products/Desserts,Manhattan,10016.0,105.0,False
50111563,True,Coffee/Tea,Manhattan,10010.0,105.0,False
50111565,False,Chinese,Queens,11101.0,401.0,True
50111567,False,Pizza,Manhattan,10128.0,108.0,True
50111573,True,American,Manhattan,10044.0,108.0,False
50111580,True,Mediterranean,Manhattan,10022.0,105.0,True
50111584,True,Chinese,Queens,11355.0,407.0,True
50111599,True,Asian/Asian Fusion,Queens,11372.0,403.0,False
50111605,True,Mexican,Brooklyn,11201.0,306.0,False
50111610,True,Bakery Products/Desserts,Manhattan,10009.0,106.0,True
50111612,True,Chicken,Manhattan,10012.0,102.0,False
50111614,True,American,Brooklyn,11213.0,309.0,True
50111618,True,Other,Manhattan,10014.0,102.0,False
50111627,False,"Juice, Smoothies, Fruit Salads",Brooklyn,11220.0,307.0,True
50111628,False,Chinese,Brooklyn,11226.0,309.0,True
50111629,True,Tex-Mex,Staten Island,10312.0,503.0,True
50111648,True,Chicken,Bronx,10468.0,208.0,True
50111665,True,Other,Brooklyn,11211.0,301.0,False
50111669,True,Caribbean,Queens,11417.0,410.0,True
50111670,True,Asian/Asian Fusion,Manhattan,10002.0,103.0,False
50111676,True,Mexican,Queens,11432.0,412.0,True
50111680,True,Chinese,Queens,11355.0,407.0,True
50111681,True,Chinese,Manhattan,10036.0,104.0,True
50111682,False,Chicken,Bronx,10456.0,204.0,False
50111694,False,Caribbean,Brooklyn,11207.0,305.0,True
50111706,True,Japanese,Staten Island,10314.0,502.0,True
50111711,True,Chinese,Brooklyn,11229.0,315.0,True
50111716,False,Pizza,Manhattan,10009.0,103.0,True
50111720,True,American,Queens,11377.0,402.0,False
50111723,True,Bakery Products/Desserts,Manhattan,10017.0,106.0,True
50111725,True,Chicken,Manhattan,10039.0,110.0,True
50111727,True,Chicken,Manhattan,10029.0,111.0,True
50111728,False,Chinese,Queens,11354.0,407.0,True
50111741,True,Korean,Manhattan,10014.0,102.0,False
50111749,True,Coffee/Tea,Manhattan,10009.0,103.0,False
50111769,True,Soups/Salads/Sandwiches,Manhattan,10281.0,101.0,False
50111771,True,Bakery Products/Desserts,Manhattan,10028.0,108.0,True
50111772,False,French,Brooklyn,11201.0,302.0,True
50111778,True,Bottled Beverages,Queens,11372.0,404.0,True
50111783,True,Pakistani,Queens,11004.0,413.0,False
50111790,True,Other,Brooklyn,11224.0,313.0,False
50111795,True,American,Manhattan,10025.0,107.0,False
50111797,True,American,Brooklyn,11222.0,301.0,False
50111802,True,Bakery Products/Desserts,Queens,11373.0,404.0,True
50111805,True,Korean,Manhattan,10014.0,102.0,True
50111806,False,Bagels/Pretzels,Queens,11373.0,404.0,False
50111808,True,Bakery Products/Desserts,Brooklyn,11201.0,302.0,True
50111811,True,Indian,Manhattan,10003.0,102.0,False
50111814,True,Latin American,Brooklyn,11249.0,301.0,True
50111818,True,Frozen Desserts,Manhattan,10002.0,103.0,False
50111824,True,"Juice, Smoothies, Fruit Salads",Queens,11366.0,408.0,False
50111827,True,Bottled Beverages,Manhattan,10009.0,103.0,False
50111850,True,Caribbean,Brooklyn,11216.0,303.0,True
50111854,True,Coffee/Tea,Queens,11385.0,405.0,True
50111872,True,Mediterranean,Manhattan,10007.0,101.0,False
50111873,True,Sandwiches,Manhattan,10003.0,103.0,True
50111874,True,Sandwiches/Salads/Mixed Buffet,Manhattan,10001.0,105.0,True
50111881,True,Continental,Queens,11369.0,403.0,False
50111882,True,Chicken,Bronx,10460.0,203.0,False
50111885,False,American,Queens,11354.0,407.0,False
50111903,True,Bakery Products/Desserts,Queens,11435.0,412.0,False
50111907,True,Donuts,Manhattan,10019.0,104.0,True
50111911,True,Asian/Asian Fusion,Queens,11358.0,407.0,False
50111915,True,Coffee/Tea,Brooklyn,11211.0,301.0,True
50111940,True,Pizza,Queens,11101.0,402.0,True
50111956,True,Chinese,Queens,11361.0,411.0,True
50111962,True,Bakery Products/Desserts,Bronx,10475.0,210.0,True
50111964,False,Chinese,Brooklyn,11220.0,312.0,True
50111965,True,Seafood,Queens,11354.0,407.0,True
50111968,True,Caribbean,Queens,11434.0,413.0,False
50111982,True,Chicken,Bronx,10452.0,204.0,True
50111988,True,Middle Eastern,Brooklyn,11230.0,314.0,True
50111995,True,Bottled Beverages,Manhattan,10033.0,112.0,False
50111999,False,Donuts,Manhattan,10029.0,111.0,False
50112002,True,Pizza,Manhattan,10002.0,103.0,True
50112004,True,"Juice, Smoothies, Fruit Salads",Bronx,10459.0,202.0,True
50112009,True,American,Brooklyn,11219.0,310.0,False
50112010,True,Chinese,Brooklyn,11203.0,317.0,True
50112012,True,Bakery Products/Desserts,Queens,11362.0,411.0,True
50112015,True,African,Queens,11434.0,412.0,True
50112025,True,Italian,Manhattan,10022.0,108.0,False
50112026,True,Coffee/Tea,Manhattan,10023.0,107.0,True
50112028,False,Coffee/Tea,Manhattan,10018.0,104.0,False
50112033,True,Coffee/Tea,Manhattan,10003.0,102.0,True
50112035,True,Chinese,Brooklyn,11220.0,307.0,True
50112036,True,Pizza,Queens,11417.0,410.0,True
50112042,True,Italian,Queens,11372.0,403.0,False
50112045,True,Chinese,Queens,11378.0,405.0,False
50112066,False,Coffee/Tea,Manhattan,10012.0,102.0,True
50112090,True,Coffee/Tea,Manhattan,10017.0,105.0,True
50112098,True,Chinese,Queens,11354.0,407.0,True
50112118,True,Other,Brooklyn,11226.0,314.0,False
50112121,False,Japanese,Brooklyn,11215.0,306.0,False
50112140,True,Chicken,Brooklyn,11221.0,303.0,True
50112142,True,Chicken,Brooklyn,11222.0,301.0,True
50112145,True,Sandwiches,Manhattan,10023.0,107.0,False
50112151,True,Seafood,Bronx,10462.0,209.0,True
50112157,True,American,Brooklyn,11201.0,302.0,False
50112178,True,Coffee/Tea,Manhattan,10013.0,102.0,True
50112179,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11236.0,318.0,False
50112184,True,Mexican,Bronx,10462.0,209.0,False
50112185,True,Coffee/Tea,Queens,11377.0,402.0,True
50112186,True,Other,Brooklyn,11224.0,313.0,False
50112192,True,Spanish,Brooklyn,11216.0,303.0,False
